ID,ID_lone,Codalt,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,PC414,PC415
MI_001_H,MI_001,001,-0.0142330923,-0.095091014,0.1208386353,-0.0477120185,-0.0785673013,-0.0748010961,-0.0253131224,0.0526662238,-0.0839814175,0.0480610471,-0.0626068196,-0.0399753551,0.0617215513,-0.012671855,0.0663507914,-0.0093897777,-0.0188321444,0.0326290852,-0.1657632055,-0.0444986411,0.0788773994,0.0628924038,0.0671548708,0.0143114167,0.1083052501,0.0907024218,-0.0112340413,-0.0801317257,-0.1632538624,0.0581858976,0.004868813,0.0193227637,-0.0615777986,-0.0307212906,-0.0187424207,0.0295209311,-0.121758001,0.0746161271,-0.0469381261,0.0548400401,0.0798766495,0.0372924914,-0.0126543201,-0.0689104737,0.0114481313,-0.0009669462,-0.013386083,0.1023574139,0.0176214164,-0.0416743293,-0.0823702635,-0.0130591272,-0.0194889083,-0.0175133624,-0.0025086929,-0.0008740076,-0.0033620701,0.0723683646,0.0301033348,-0.118040598,0.0206021948,0.020789291,-0.0829344739,-0.0335631607,0.0089234468,0.0193472152,-0.0224071088,0.0690984993,0.0678619045,0.0188331027,0.006899364,-0.0071548253,0.0205681881,-0.0043625362,-0.0075931522,0.0408440168,-0.0120000082,0.0150632872,0.0110242314,0.0205929509,-0.0514738795,-0.0141026667,0.0315490321,-0.0136422076,0.0114391738,-0.0124265141,0.0314430493,0.0109268175,0.0212459228,-0.040332552,0.0085369607,-0.0253482263,0.0129206752,-0.0022839063,-0.00842001,-3.01E-05,0.00047976,0.0300175845,-0.0087356377,0.0300440308,-0.0128814057,-0.0288626299,-0.0275188239,0.0338983598,0.004392997,0.0021746725,-0.0079423431,-0.0186753755,0.0192236031,0.0340986646,0.0047466286,0.0150980725,-0.030991784,0.0175356385,0.0098555554,-0.0106853359,0.0066825804,0.0148691913,-0.0119907297,-0.0204012752,-0.0124540365,-0.0238390731,-0.0268360261,0.0206995016,0.0190107988,-0.0353252287,-0.0227399484,-0.0108634256,0.0207607438,-0.0086368461,0.0016961463,0.0239315765,0.0078329438,0.0109687988,0.0083582645,-0.0018949168,-0.0209427886,-0.009993393,0.0453074462,-0.0060426609,0.0243566691,0.0022591143,0.0009554211,0.0028608752,-0.0352675844,0.0010773676,-0.0133346678,0.0016251229,0.0408815419,-0.020371196,0.0178531605,0.0204751996,0.0043440942,0.0128046725,0.0097356091,-0.0067139674,-0.0115521835,-0.0070159322,0.0196375494,-0.0035806805,0.0146828093,0.0054827621,0.0063436937,-0.0045742976,0.0082699844,0.0065976951,0.0133041538,0.0086950457,0.0193166698,-0.0114260558,-0.0018536308,0.0045817415,0.0071641543,-0.0048981475,-0.0036950015,0.0044350345,-0.0084689506,-0.0071774408,-0.0161717858,-0.000394625,0.0090036943,0.0011930788,0.0047609663,0.0015134334,-0.0083113176,0.0050763599,-0.0080417834,0.0017395005,-0.01568266,0.0010310367,0.0013686455,0.0066123263,0.0017503801,0.0019695423,-0.004418893,0.0046266327,-0.0011935843,0.0033683163,-9.93E-05,-0.0021775442,-0.0046129421,0.0022084211,-0.0055840976,-0.0015923537,0.0013369738,-0.0012113891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_002_H,MI_002,002,0.3383434572,0.1004705336,0.0185061553,-0.1621999526,0.1106154592,0.0319628484,0.0136518451,-0.023668709,-0.0200145269,-0.0935289127,0.0067749264,0.069268389,-0.1009074394,-0.0132480348,0.0477900704,0.0090542395,-0.0281300228,0.0114669555,0.0395849967,-0.0329434244,-0.01356581,-0.0197422018,0.0196833824,-4.81E-05,-0.0465687371,-0.016236952,-0.0315141758,0.041605074,-0.0017371608,-0.0070696533,0.0444177966,-0.0468504724,0.0625679582,0.015380872,0.0678276436,0.0172311656,-0.0147672231,0.0364146096,0.0044362493,0.0548549728,-0.1367682073,-0.0392764629,-0.0130572214,-0.0215035855,-0.0033416606,-0.0332684869,0.0698087883,0.019760736,0.0530960965,-0.053379553,0.048313343,-0.0316760889,-0.0362004563,-0.0196154224,-0.0243207613,0.0020742968,0.0216334842,0.0226597954,-0.0187578776,-0.0284088257,-0.0256912826,0.0004830511,0.0034499,0.0210605829,0.0426119218,-0.0167781203,-0.0409807239,-0.0340778285,0.0195483238,0.0287210768,0.0230687873,0.0093611241,-0.0476717014,0.0022241708,0.0186924647,0.0114199891,-0.0650309334,0.0098414591,-0.0330159334,-0.0181338578,0.0488517865,0.0119415013,-0.0534844191,-0.0026505999,-0.0235528036,-0.0333279971,0.0005942336,-0.0003780476,0.0079568201,0.0212671213,-0.009985378,-0.036975982,0.0082807621,0.027205921,0.0123388453,-0.0117452794,-0.0181310586,0.0133916092,0.0187363468,-0.0037580909,0.0358860495,-0.0014634431,0.0135905244,-0.0042673352,0.0044143882,0.0346267336,-0.0400536889,-0.0091708669,-0.0316074075,-0.0054974052,0.0213464537,-0.0135382978,-0.0070601821,-0.0015232854,0.002151384,0.0031296637,0.0066688627,-0.0206317427,0.0236427321,-0.0102400879,-0.0012459583,0.0448242814,0.0110166673,0.0153120552,2.31E-05,-0.0111528872,-0.0078454458,-0.0247155367,0.0076508392,0.0005167326,0.0086747345,0.0118222736,0.0184954912,0.0252876905,-0.0304176343,-0.0155856982,-0.0196892814,-0.0043508793,0.0025120174,0.0209113569,0.0259565716,0.0114908886,-0.0204693116,-0.0187006658,0.0134609927,0.0251276628,0.0011005204,0.0234878255,-0.0235359957,0.0130796799,0.0046594197,-0.0006194144,-0.037837325,-0.0115794417,0.0072814215,-0.0308857962,0.0174446164,0.0184776139,-0.0049600824,0.0042017303,-0.0078211146,-0.0090072145,0.0152837857,-0.0081077127,0.0153010856,-0.0090795309,-0.0025999783,0.0195181157,0.0072742378,-0.0049692517,-0.0301287916,0.0246791171,0.0107342854,-0.0049166256,-0.0151639493,0.0239060674,0.0029467572,0.0041282809,0.0003058604,0.0071362523,3.79E-05,-0.0068585492,-0.0016623339,0.005568539,-0.0147290585,0.0042624099,0.002967655,0.0012013086,-0.0043732515,0.0110777964,-0.0024461991,-0.0145724874,0.0016776181,0.0036185261,-0.0059326062,-0.0019981322,0.0001444341,-0.0023999741,-0.0020070453,-0.0044082031,-0.0030062614,0.0032225594,-0.0029039047,0.0041069602,-0.0010614914,0.0007876261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_003_H,MI_003,003,-0.0344079277,-0.349376839,-0.1431907394,0.1763539501,0.1115611286,-0.0409891032,0.0236502952,0.1328085564,-0.0336467702,0.134018187,0.112974033,-0.01882899,0.0675280095,0.0586162527,-0.0105373988,0.0585442907,-0.128287551,-0.0780414546,-0.0239031669,-0.0961542808,-0.111758573,-0.1313341667,0.0487063521,0.0105476219,0.0168141354,0.056184788,0.0300507557,-0.0366591785,0.0061884526,-0.0503706294,-0.0671499295,0.0054983311,-0.014850227,0.1343566054,-0.0476029703,-0.0139099236,-0.0292226979,-0.0599778795,0.0117084634,0.0459687423,-0.0579327164,-0.0279227608,-0.0155013066,-0.0034067361,0.0345011734,-0.0200698262,-0.0008595841,-0.0220055033,-0.0100124699,-0.0029100474,-0.0214046285,0.0477965389,0.0235378012,0.0069622942,0.0031633133,9.07E-05,0.0397815921,-0.0227464782,-0.001044178,0.0119746999,-0.0001855661,0.0009057899,-0.0003659257,0.0293475696,0.0426798308,-0.0292190811,0.0170106301,-0.0059161652,0.0015085167,0.0445677962,0.0038888346,0.0192737135,0.014041564,0.0320514583,-0.0083305484,-0.00311235,-0.0305654459,-0.0103361969,0.0053242547,0.0329850774,0.0333670481,0.0142623573,-0.0007614268,0.0047128727,-0.0058996467,-0.0019409329,-0.0090476528,-0.0168987589,0.0272358692,-0.010996822,-0.0134521469,-0.0305375274,0.003947342,-0.0087449674,-0.0091847435,-0.0247589333,-0.0050530673,0.0253147974,-0.0225770328,0.002113847,0.0288124249,0.0188417652,0.0015270138,-0.0045155725,-0.0001331802,-0.0020001812,-0.0325692942,0.0022220359,-0.0240725451,0.0073566081,-0.0153570338,-0.0037789431,-0.0094305984,-0.0028659487,-0.017562013,-0.0130568394,-0.0051432867,-0.0098446518,0.0025399191,-0.0259894395,-0.0146062647,-0.004947248,-0.0100915821,-0.0272171093,0.002087395,0.010862726,-0.0054523816,0.0140280929,0.0179448225,0.0113469397,-0.0008357337,-0.0118803041,-0.016645114,-0.0116441215,0.0006478469,-0.0148978734,-0.0145141968,0.010590601,-0.0109963478,-1.26E-05,0.0006332011,-0.0022345461,0.0117042001,-0.0105282362,0.0020542082,-0.0040253229,0.0081813082,-0.0021724574,0.0111440235,0.0040390131,0.0157330831,0.0030609289,-0.0264893757,-0.0002556982,-0.0194945792,0.0178966997,-0.0032113764,0.0033242513,-0.0031471992,0.0074402779,0.0065577321,-0.0119511324,0.0121737986,0.0001153337,-0.014295,0.0159259386,-0.0012926561,0.0078114815,-0.0016920169,0.0031248715,-0.0028945954,-0.006322542,-0.0013793451,0.0080894989,0.0152303474,0.0033864308,0.0073256568,0.0091652756,-0.0007912004,-0.0094770116,-0.0093532493,0.0038717486,-0.0057493029,-0.0012581976,-0.0028649752,-0.0034067645,0.0132623995,-0.0047476728,0.0002026071,0.0066604025,-0.0028077274,-0.0016879429,0.0027784082,-0.004218737,-0.0065746537,0.0094180917,0.0007978231,-0.002056459,0.0028189905,0.0003833981,0.0031898536,-0.0021647559,-0.002498194,0.0004134395,-3.85E-06,-0.0008327548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_006_H,MI_006,006,0.0683639441,-0.2534528906,0.0789944577,-0.0814809993,0.0351763574,0.0245718253,-0.0422834157,0.0359457531,0.1348262681,0.0091310655,0.0803811388,0.0626836595,0.0654889332,0.0588735951,-0.0651554663,0.0047449319,-0.0649633987,-0.0009385816,0.038816101,-0.0554262731,0.0604581998,0.0822730936,0.0529072926,-0.0448068441,-0.0455635813,-0.0360289362,-0.0047232865,-0.0376615722,0.1228542774,0.122752576,0.0374132299,0.0356374104,0.0721382814,0.0082174282,-0.0083510243,0.0218982649,0.0709170445,-0.0063044534,-0.0229836688,0.0547658646,0.0198210987,-0.0496890191,-0.0566921777,-0.0233917491,0.0065304154,0.0609555354,0.0067328391,-0.0031224347,0.0763611587,0.0773608512,0.0058085509,-0.0617983917,-0.0354188158,0.0053323266,-0.0402354829,0.0135395192,-0.0024476707,0.002631448,-0.012060375,-0.0650392999,-0.0278216506,-0.0758035561,-0.0477719708,-0.0119528856,0.0228518642,-0.0255593996,-0.0844658248,-0.0139438576,-0.0044895461,-0.0193655173,0.0310803562,0.0334724347,0.0209781486,0.0271361471,0.0519649738,0.0284897467,0.0366966793,-0.0030451078,0.0008730446,-0.015483707,-0.0084029556,0.0057146767,0.0038524603,-0.0290355621,0.0244753708,-0.0134065146,-0.0120960945,0.0154581405,0.0147630614,-0.0277716548,0.0073367111,0.0124327519,0.0090984914,-0.008964352,-0.0168441138,-0.024113159,-0.0493346562,0.0093650736,-0.0002363403,0.0194016543,3.35E-05,0.0132209794,-0.0135889882,0.0429817385,0.0135772237,0.007962772,0.0155415023,-0.0020889068,0.0193994945,0.0013032035,0.0043114213,0.0438668116,-0.0131905777,0.0011778881,-0.0104363534,0.010980995,0.0115198578,0.0171567436,-0.0147084831,0.0132379698,0.0185584267,-0.0352388601,-0.0018459919,0.0077950309,-0.0283371345,-0.0385355247,-0.0295689168,0.0265837833,-0.0160708048,0.0112945684,-0.0256543796,0.0001711316,0.0476638827,0.0041702831,0.0093358593,-0.0168689397,0.0049126232,0.0178822926,-0.0014163164,-0.024681478,0.026712011,-0.0053141324,-0.0088607935,-0.0010806922,-0.0003765435,0.0104389543,0.0127084122,0.0304456268,0.0038840695,-0.0204231853,-0.026760745,0.0030739637,0.0007919979,0.0253045558,-0.0111148108,0.0042801134,0.0206314847,-0.0103386698,-0.0175075443,0.0047826536,-0.0080626423,-0.0001279583,0.0181259471,0.0012156849,0.003500186,0.0152319508,-0.0080196081,0.0032679,0.0106075965,-0.0068207062,-0.0045668007,0.0061647015,-0.0006489633,-0.0006243621,0.0017110148,-0.0115373363,0.0030039846,-0.0043037434,0.0100301203,0.0195223793,-0.0005098441,0.0039093805,0.0009155409,0.002126946,0.00846151,0.0015738008,0.0135656742,0.0156848918,-0.0034502598,0.0099590089,0.0084118021,0.0108358279,0.0047838297,-0.0016182289,0.0023556694,-0.0037576651,0.0108288095,0.0029991244,0.0044830539,-0.004361411,0.0039949294,-0.0020164711,-0.0004469348,-0.0004572401,0.0014924401,-0.0007052738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_007_H,MI_007,007,-0.0325302138,-0.2259731753,0.0001598902,0.0734702081,-0.1666201483,-0.0821944844,-0.0484637072,-0.0294050742,-0.077417216,-0.0058254522,-0.008760322,0.0584958739,0.1321375186,0.0246561032,-0.1186221466,-0.0444484744,0.1668783127,-0.033842501,-0.0325947542,-0.0984833009,0.1676764997,-0.0283218205,0.0360627706,0.1737246401,-0.0566330171,0.0038878036,-0.0398792079,0.054663667,-0.0274788915,-0.0500577784,0.0841284331,0.1087874636,0.0013484519,0.0338049529,0.0783979594,0.0276315556,-0.0059453822,-0.0017254403,0.0285119666,-0.0663388189,-0.0613268475,0.0163722194,-0.0132317253,0.0421418061,0.0406964362,-0.0318935437,0.023658397,-0.0504780562,0.0156800842,0.0302919374,-0.0504874975,-0.0025045823,-0.05975865,0.0200809276,0.0148222273,-0.0015099191,-0.0120488023,0.0186666285,0.0195253126,-0.035413541,0.0022347902,-0.023368984,0.0043034106,-0.0173753328,-0.0447003862,0.0113400915,0.0112939532,-0.0246476633,0.0280519071,0.0183610904,0.0138201782,0.0048182913,0.0520398029,0.0173701906,0.0110388831,0.0324571191,0.0174247956,0.0007155417,-0.0150130959,-0.0206845397,0.000975313,0.0200367714,0.0266751389,0.019483873,0.0027613612,0.01524495,-0.0292614963,-0.0284146403,-0.0069550978,0.0003285008,-0.0072264344,-0.0048466007,-0.0171328343,0.0168446032,0.0243799448,0.0020313523,0.0388231305,0.0007508405,-0.0340467476,0.0045966377,0.0228744701,0.0385840346,0.0018588937,-0.0371986867,0.0015364746,-0.0202812604,-0.0217365907,-0.0086976353,0.0010886628,0.0101767729,0.0087344607,0.0304490019,-0.0059010581,0.0023446429,-0.0160600793,0.0211009977,0.0298202694,-0.0109281209,0.0113900201,-0.0040270116,-0.0297333868,-0.0196050306,-0.0089924486,-0.0240358797,-0.0105841131,0.0130435604,0.009080717,-0.0083983806,-0.0007631691,-0.0073948611,0.0180981877,0.0006336566,0.0109913807,0.0012737843,0.0136922076,-0.022342513,0.0123698258,0.0303060182,0.024071821,-0.0004764989,0.0059903042,-0.001556078,-0.0094068586,-0.0041926584,-0.0112328777,-0.0312401336,-0.0094341852,-0.0088306452,0.0143757034,-0.0249231578,-0.0151658597,-0.0025568306,-0.0005981925,0.0071127153,0.000647679,-0.0043619724,-0.00060395,-0.0158760555,-0.040762071,-0.0020481443,-0.0114086225,0.0083244784,0.0187318889,0.0186525018,0.0109250716,0.004495509,0.0012732379,-0.0095538781,0.0117525617,0.0017921592,0.0032785605,-0.0052107886,-0.0005028277,0.0184051279,0.0067329018,0.0033094452,0.0055864624,0.0052070212,-0.0020746314,-0.0010594682,-0.0071769293,-0.0099013848,-0.0055198599,-0.006479879,-0.0003912773,0.0026399114,-0.0043285951,0.00900132,0.0064043949,0.0019435401,-0.0109619249,-0.0060369181,-0.0009188439,-0.0002461508,0.0035940108,0.0001704567,-0.0067008115,-0.0005311099,0.0060140614,-0.0010731518,0.0022719504,0.0006120512,0.0050521325,0.0023572751,-0.0008056043,-0.0003560092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MI_008_H1,MI_008,008,-0.1040250585,-0.1212273441,-0.2539249746,-0.0435082635,0.0277369922,0.0879834873,-0.191622539,-0.1106447898,0.0091121702,0.0975488607,0.1245789553,0.050164381,-0.0035283257,-0.0102197933,0.102100311,-0.0555894279,0.0547984633,0.0342212178,0.0143869468,-0.0818798902,0.0016369889,-0.0151330048,-0.0469994209,0.0491527929,0.0920801856,-0.0289983662,0.01641511,-0.0688350383,-0.0638915533,0.0578133834,-0.0686455121,0.0443018588,0.0457549014,-0.0405451296,-0.0428985971,0.0421008874,-0.0468847637,-0.0007601938,0.0446237586,-0.0061502235,0.0491252098,-0.0193355772,-0.03292334,-0.0025966691,0.0540455659,-0.0006619641,-0.0721533773,0.0011480867,0.0459940605,-0.0534505523,0.0351040464,0.0326907983,0.0146402803,-0.0221290968,-0.0179247398,-0.0232565474,0.0060132032,0.00835113,0.0143170406,-0.0220238096,0.0002446613,0.0165048093,0.0037587132,-0.0285202276,0.009791806,0.007299887,0.029981923,-0.0169141335,-0.0038577323,0.0130470254,-0.0139930195,0.0127057966,0.0080416731,-0.0057946301,-0.0085993195,-0.0141303975,-0.0311272091,-0.0143633763,0.0058624664,-0.0082239384,0.0385116907,-0.0139065596,-0.0106570404,0.0019411913,-0.0065464415,-0.0093078617,-0.0260889544,0.0200519374,-0.0112298905,-0.0078849239,-0.0004354103,0.0187640256,0.0110730243,0.0145178305,0.0033106353,0.0299497707,-0.0048487769,-0.0180514911,0.0113532458,-0.0012013985,-0.0094723905,-0.0068326788,-0.0080522178,-0.0039053537,-0.0313556684,-0.0050009246,0.0147521389,-0.0047338127,-0.0024622351,0.0088734438,0.0335862512,-0.0008767509,0.0086040528,0.0252645343,-0.0003181403,-0.0114623913,-0.0006070252,0.0115198811,0.0301573185,-0.0026475628,0.0125972994,0.0123070162,-0.014430337,-0.0119605045,0.0081797662,-0.0073915947,0.0011325612,0.0011707853,-0.0009077112,-0.0155602443,-0.0035319917,-0.0138592275,-0.0008967612,0.0014052706,0.0025220563,0.0024372888,0.0144408811,0.0123800872,0.0161459092,0.0132521258,0.0060771827,-0.0106584131,-0.008028876,-0.0092966454,0.0046254741,-0.0249379001,-0.0141621194,0.0147750389,0.0025584439,-0.012316643,0.0118352867,-0.0037515086,0.0086360589,0.012563523,0.0011581218,-0.0073984222,0.0002918605,0.0166787466,0.008246759,-0.0056129455,0.0001849341,0.0083468901,-0.0056592487,-0.0051477727,-0.0071609381,0.0033222236,0.0090459771,0.0002616358,-0.0056488862,0.0044165064,-0.0063947773,0.0059996304,-0.0141896496,0.0039203875,0.0065813856,0.0257074405,0.0087598432,0.0118160287,-0.0117935467,-0.0089963723,0.002005643,0.0061090078,0.0006644653,0.004994141,0.0021413044,0.0029545161,0.0025522578,0.0050045678,0.023695203,0.0046455276,-0.0195435935,-0.0089942838,-0.005530771,0.0027028299,0.0061575686,-0.0052652749,-0.0043099587,0.0069993078,-0.0081700551,-0.000718074,0.0055787002,-0.0014488489,0.0086292332,0.0014768326,0.0008031427,-0.0006632484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
